date,market,channel,campaign,currency,spend,impressions,clicks,conversions,attributed_revenue
26-01-2026,Egypt,Meta,New Year Upgrade,EGP,744087.16,2094912.0,22487.0,152.0,1524163.3
26-01-2026,Egypt,Tik Tok,Always-On Brand,EGP,414303.12,1374702.0,15755.0,76.0,819949.8
26-01-2026,Egypt,tiktok,New Year Upgrade,EGP,238575.3,776899.0,9941.0,47.0,520087.24
26-01-2026,Egypt,YouTube,Always-On Brand,EGP,540680.92,1040350.0,7429.0,29.0,288185.63
26-01-2026,Egypt,YouTube,New Year Upgrade,EGP,276093.3,541429.0,4536.0,18.0,186984.87
26-01-2026,Egypt,Programmatic,Always-On Brand,EGP,276704.97,1602218.0,1604.0,3.0,32400.79
26-01-2026,Egypt,Programmatic Display,New Year Upgrade,EGP,270192.71,1819019.0,1513.0,3.0,33078.5
26-01-2026,Egypt,Television,Always-On Brand,EGP,244144.64,364279.0,0.0,0.0,0.0
26-01-2026,Egypt,Television,New Year Upgrade,EGP,400652.2,632826.0,0.0,0.0,0.0
26-01-2026,Egypt,OOH,Always-On Brand,EGP,46136.68,188005.0,0.0,0.0,0.0
26-01-2026,Egypt,Out of Home,New Year Upgrade,EGP,100426.97,359973.0,0.0,0.0,0.0
02-02-2026,UAE  ,Paid Search,Always-On Brand,AED,148673.39,920758.0,55825.0,913.0,2297122.86
02-02-2026,UAE,paid_search,New Year Upgrade,AED,26815.4,169621.0,12010.0,137.0,354120.88
02-02-2026,UAE,Facebook/Instagram,Always-On Brand,AED,163037.66,5799338.0,69009.0,385.0,1004686.19
02-02-2026,UAE,META,New Year Upgrade,AED,21279.87,709754.0,7915.0,54.0,147645.98
02-02-2026,UAE,Tik Tok,Always-On Brand,AED,56672.98,2483935.0,33436.0,153.0,407923.8
02-02-2026,UAE,tiktok,New Year Upgrade,AED,47261.63,2281558.0,33540.0,155.0,418657.48
02-02-2026,UAE,YT,Always-On Brand,AED,134779.27,3322301.0,24549.0,78.0,202792.16
02-02-2026,UAE,youtube,New Year Upgrade,AED,21928.73,572281.0,4345.0,15.0,37224.36
02-02-2026,UAE  ,Programmatic,Always-On Brand,AED,83835.76,6572737.0,5626.0,9.0,24730.65
02-02-2026,UAE,Programmatic,New Year Upgrade,AED,16823.5,1268282.0,1416.0,3.0,8128.15
02-02-2026,UAE,Television,Always-On Brand,AED,82260.45,1558189.0,0.0,0.0,0.0
02-02-2026,UAE,tv,New Year Upgrade,AED,22696.36,437932.0,0.0,0.0,0.0
02-02-2026,UAE,ooh,Always-On Brand,AED,7506.03,369302.0,0.0,0.0,0.0
02-02-2026,UAE,ooh,New Year Upgrade,AED,17843.7,966470.0,0.0,0.0,0.0
02-02-2026,KSA,PaidSearch,Always-On Brand,SAR,150916.31,836790.0,60515.0,890.0,2356141.42
02-02-2026,KSA,Search,New Year Upgrade,SAR,92055.2,596793.0,40784.0,537.0,1550358.34
02-02-2026,KSA,META,Always-On Brand,SAR,96071.35,3095502.0,32071.0,201.0,580289.88
02-02-2026,KSA,META,New Year Upgrade,SAR,171865.08,5507745.0,68467.0,375.0,996783.7
02-02-2026,KSA,Tik Tok,Always-On Brand,SAR,62945.02,2518884.0,30184.0,132.0,374974.63
02-02-2026,KSA,tiktok,New Year Upgrade,SAR,80011.46,3718871.0,44571.0,181.0,491347.82
02-02-2026,KSA,YT,Always-On Brand,SAR,117285.7,2577644.0,19551.0,62.0,177292.76
02-02-2026,KSA,YT,New Year Upgrade,SAR,68347.0,1691322.0,9603.0,34.0,95423.6
02-02-2026,KSA,Display,Always-On Brand,SAR,40741.41,3030759.0,2668.0,5.0,13549.61
02-02-2026,KSA,Display,New Year Upgrade,SAR,89398.24,7141487.0,5725.0,11.0,30718.57
02-02-2026,KSA,Television,Always-On Brand,SAR,89601.54,1847711.0,0.0,0.0,0.0
02-02-2026,KSA,tv,New Year Upgrade,SAR,59618.49,1196825.0,0.0,0.0,0.0
02-02-2026,KSA,Out of Home,Always-On Brand,SAR,18165.68,762777.0,0.0,0.0,0.0
02-02-2026,KSA,Out of Home,New Year Upgrade,SAR,14961.49,718166.0,0.0,0.0,0.0
02-02-2026,Egypt,Search,Always-On Brand,EGP,517353.37,256209.0,19072.0,229.0,2335121.06
02-02-2026,Egypt,Paid Search,New Year Upgrade,EGP,410330.09,184404.0,12322.0,202.0,2102244.53
02-02-2026,Egypt,Meta,Always-On Brand,EGP,369871.37,879087.0,9188.0,63.0,696050.28
02-02-2026,Egypt,Facebook/Instagram,New Year Upgrade,EGP,698163.02,1744031.0,21707.0,136.0,1404317.91
02-02-2026,Egypt,tiktok,Always-On Brand,EGP,368068.05,1212366.0,15146.0,57.0,597150.1
02-02-2026,Egypt  ,Tik Tok,New Year Upgrade,EGP,239137.09,801084.0,9996.0,34.0,344207.27
02-02-2026,Egypt,youtube,Always-On Brand,EGP,402205.95,765230.0,5805.0,18.0,181373.74
02-02-2026,Egypt,youtube,New Year Upgrade,EGP,351029.97,768556.0,5114.0,16.0,171179.06
02-02-2026,Egypt,Programmatic,Always-On Brand,EGP,183488.66,1217594.0,966.0,1.0,10302.75
02-02-2026,Egypt,Display,New Year Upgrade,EGP,313644.56,2000576.0,1949.0,3.0,29724.72
02-02-2026,Egypt,Television,Always-On Brand,EGP,56016.52,89336.0,0.0,0.0,0.0
02-02-2026,Egypt  ,Television,New Year Upgrade,EGP,591294.46,941684.0,0.0,0.0,0.0
02-02-2026,Egypt,ooh,Always-On Brand,EGP,25324.72,94865.0,0.0,0.0,0.0
02-02-2026,Egypt,ooh,New Year Upgrade,EGP,120449.42,453468.0,0.0,0.0,0.0
09-02-2026,UAE,Search,Always-On Brand,AED,34718.34,206752.0,12999.0,184.0,484655.09
09-02-2026,UAE,Search,New Year Upgrade,AED,138203.73,915445.0,67097.0,952.0,2434164.57
09-02-2026,UAE  ,meta,Always-On Brand,AED,48956.06,1555908.0,19308.0,119.0,299878.61
09-02-2026,UAE,Facebook/Instagram,New Year Upgrade,AED,154202.94,4947390.0,53606.0,293.0,754747.45
09-02-2026,UAE,tiktok,Always-On Brand,AED,56441.82,2480382.0,36168.0,157.0,408579.99
09-02-2026,UAE,Tik Tok,New Year Upgrade,AED,59136.98,2268758.0,29858.0,140.0,376703.77
09-02-2026,UAE  ,YouTube,Always-On Brand,AED,32974.29,778876.0,5782.0,21.0,55042.56
09-02-2026,UAE,YouTube,New Year Upgrade,AED,104742.22,2510588.0,19995.0,75.0,197271.8
09-02-2026,UAE,Programmatic Display,Always-On Brand,AED,19719.77,1481584.0,1266.0,2.0,5449.38
09-02-2026,UAE,Programmatic,New Year Upgrade,AED,66225.69,5307282.0,4670.0,6.0,16415.34
09-02-2026,UAE,TV,Always-On Brand,AED,73972.49,1474252.0,0.0,0.0,0.0
09-02-2026,UAE,tv,New Year Upgrade,AED,27400.89,490011.0,0.0,0.0,0.0
09-02-2026,UAE,OOH,Always-On Brand,AED,12040.58,641244.0,0.0,0.0,0.0
09-02-2026,UAE,ooh,New Year Upgrade,AED,11591.16,507627.0,0.0,0.0,0.0
09-02-2026,KSA,PaidSearch,Always-On Brand,SAR,121619.73,823324.0,50290.0,934.0,2571489.41
09-02-2026,KSA,paid_search,New Year Upgrade,SAR,114410.14,651567.0,40322.0,559.0,1508432.53
09-02-2026,KSA,Meta,Always-On Brand,SAR,193245.07,6362730.0,69535.0,407.0,1116682.51
09-02-2026,KSA,Facebook/Instagram,New Year Upgrade,SAR,76795.94,2286103.0,23581.0,149.0,432072.59
09-02-2026,KSA,tiktok,Always-On Brand,SAR,69678.49,2928659.0,37290.0,169.0,472398.03
09-02-2026,KSA,tiktok,New Year Upgrade,SAR,96289.73,3846945.0,51819.0,269.0,744665.71
09-02-2026,KSA,youtube,Always-On Brand,SAR,99898.31,2735098.0,17846.0,62.0,167747.84
09-02-2026,KSA,youtube,New Year Upgrade,SAR,97403.38,2096755.0,13591.0,47.0,130672.43
09-02-2026,KSA,Programmatic Display,Always-On Brand,SAR,33361.6,2797124.0,2413.0,4.0,11768.19
09-02-2026,KSA,Programmatic Display,New Year Upgrade,SAR,96708.54,8043529.0,6802.0,12.0,31685.01
09-02-2026,KSA,Television,Always-On Brand,SAR,53354.54,1017328.0,0.0,0.0,0.0
09-02-2026,KSA,TV,New Year Upgrade,SAR,90680.16,1719527.0,0.0,0.0,0.0
09-02-2026,KSA,Out of Home,Always-On Brand,SAR,10284.55,496540.0,0.0,0.0,0.0
09-02-2026,KSA,ooh,New Year Upgrade,SAR,24694.33,1221380.0,0.0,0.0,0.0
09-02-2026,Egypt,PaidSearch,Always-On Brand,EGP,787092.41,383733.0,23879.0,270.0,2940292.13
09-02-2026,Egypt,PaidSearch,New Year Upgrade,EGP,239726.37,116449.0,7587.0,118.0,1182440.5
09-02-2026,Egypt,meta,Always-On Brand,EGP,939889.75,2533210.0,32859.0,209.0,2151187.03
09-02-2026,Egypt,Meta,New Year Upgrade,EGP,123061.33,306164.0,3660.0,22.0,223395.21
09-02-2026,Egypt,TikTok,Always-On Brand,EGP,48049.73,166269.0,2221.0,10.0,102969.62
09-02-2026,Egypt,tiktok,New Year Upgrade,EGP,521801.87,1712871.0,23208.0,76.0,815872.2
09-02-2026,Egypt,YouTube,Always-On Brand,EGP,148449.83,271494.0,2213.0,7.0,70544.61
09-02-2026,Egypt,YouTube,New Year Upgrade,EGP,603499.55,1222579.0,8606.0,30.0,310162.6
09-02-2026,Egypt,Programmatic,Always-On Brand,EGP,406765.95,2210567.0,1933.0,3.0,32482.6
09-02-2026,Egypt,Display,New Year Upgrade,EGP,132446.95,772870.0,771.0,1.0,10728.07
09-02-2026,Egypt,Television,Always-On Brand,EGP,102036.77,160197.0,0.0,0.0,0.0
09-02-2026,Egypt,Television,New Year Upgrade,EGP,484010.25,799109.0,0.0,0.0,0.0
09-02-2026,Egypt,Out of Home,Always-On Brand,EGP,35462.48,140373.0,0.0,0.0,0.0
09-02-2026,Egypt,ooh,New Year Upgrade,EGP,98851.19,372282.0,0.0,0.0,0.0
16-02-2026,UAE,PaidSearch,Always-On Brand,AED,136167.05,856150.0,57562.0,812.0,2231793.9
16-02-2026,UAE,paid_search,New Year Upgrade,AED,30822.78,196771.0,11936.0,167.0,443014.71
16-02-2026,UAE,Meta,Always-On Brand,AED,124647.64,4923374.0,57696.0,334.0,857698.24
16-02-2026,UAE,Facebook/Instagram,New Year Upgrade,AED,54761.76,1604887.0,17220.0,113.0,280628.84
16-02-2026,UAE,tiktok,Always-On Brand,AED,6536.18,303567.0,4973.0,19.0,49727.89
16-02-2026,UAE,Tik Tok,New Year Upgrade,AED,101701.6,4499483.0,63905.0,267.0,671204.57
16-02-2026,UAE,YT,Always-On Brand,AED,73345.08,1951149.0,15365.0,53.0,138453.23
16-02-2026,UAE,YouTube,New Year Upgrade,AED,62382.68,1510911.0,9948.0,33.0,81190.41
16-02-2026,UAE,Programmatic Display,Always-On Brand,AED,61159.83,5536702.0,4969.0,9.0,24274.0
16-02-2026,UAE,Display,New Year Upgrade,AED,35408.29,2798019.0,2079.0,4.0,10461.45
16-02-2026,UAE,Television,Always-On Brand,AED,90686.98,1715891.0,0.0,0.0,0.0
16-02-2026,UAE,TV,New Year Upgrade,AED,12053.13,229062.0,0.0,0.0,0.0
16-02-2026,UAE,OOH,Always-On Brand,AED,8427.58,442260.0,0.0,0.0,0.0
16-02-2026,UAE,ooh,New Year Upgrade,AED,18454.5,874749.0,0.0,0.0,0.0
16-02-2026,KSA,Search,Always-On Brand,SAR,105989.76,702010.0,48271.0,693.0,1957195.59
16-02-2026,KSA,PaidSearch,New Year Upgrade,SAR,124683.92,861692.0,53584.0,936.0,2455124.29
16-02-2026,KSA,Facebook/Instagram,Always-On Brand,SAR,145553.83,4417278.0,49504.0,319.0,840490.12
16-02-2026,KSA,meta,New Year Upgrade,SAR,124644.16,3951748.0,43611.0,304.0,820168.32
16-02-2026,KSA,TikTok,Always-On Brand,SAR,92368.79,4345624.0,62262.0,281.0,747975.17
16-02-2026,KSA,TikTok,New Year Upgrade,SAR,71281.57,2757688.0,34314.0,172.0,451625.42
16-02-2026,KSA,YouTube,Always-On Brand,SAR,63577.06,1865178.0,14276.0,49.0,135482.9
16-02-2026,KSA,YouTube,New Year Upgrade,SAR,124728.22,3204930.0,21932.0,68.0,198609.22
16-02-2026,KSA,Display,Always-On Brand,SAR,115196.59,9078517.0,8651.0,15.0,43972.49
16-02-2026,KSA,Display,New Year Upgrade,SAR,17390.6,1322275.0,1227.0,2.0,5688.08
16-02-2026,KSA,TV,Always-On Brand,SAR,104144.79,1736434.0,0.0,0.0,0.0
16-02-2026,KSA,TV,New Year Upgrade,SAR,41940.57,745367.0,0.0,0.0,0.0
16-02-2026,KSA,Out of Home,Always-On Brand,SAR,15011.58,686873.0,0.0,0.0,0.0
16-02-2026,KSA,ooh,New Year Upgrade,SAR,17562.2,841222.0,0.0,0.0,0.0
16-02-2026,Egypt,PaidSearch,Always-On Brand,EGP,501920.98,257087.0,15102.0,178.0,1893955.28
16-02-2026,Egypt,Paid Search,New Year Upgrade,EGP,422985.08,220009.0,12384.0,171.0,1694179.79
16-02-2026,Egypt,META,Always-On Brand,EGP,614631.18,1440334.0,17838.0,124.0,1298004.25
16-02-2026,Egypt,Meta,New Year Upgrade,EGP,360070.99,877152.0,10404.0,70.0,749515.02
16-02-2026,Egypt,Tik Tok,Always-On Brand,EGP,103073.48,396659.0,5439.0,25.0,263205.93
16-02-2026,Egypt,tiktok,New Year Upgrade,EGP,496044.13,1904826.0,24832.0,123.0,1239504.81
16-02-2026,Egypt,YouTube,Always-On Brand,EGP,561489.22,1185158.0,8441.0,31.0,309908.06
16-02-2026,Egypt,YouTube,New Year Upgrade,EGP,228484.16,416442.0,2873.0,9.0,94345.41
16-02-2026,Egypt  ,Programmatic Display,Always-On Brand,EGP,303832.34,1864166.0,1815.0,3.0,32603.97
16-02-2026,Egypt,Programmatic,New Year Upgrade,EGP,227340.62,1432986.0,1448.0,3.0,31947.7
16-02-2026,Egypt,TV,Always-On Brand,EGP,290979.76,433286.0,0.0,0.0,0.0
16-02-2026,Egypt,tv,New Year Upgrade,EGP,249067.36,347430.0,0.0,0.0,0.0
16-02-2026,Egypt,OOH,Always-On Brand,EGP,30931.3,116069.0,0.0,0.0,0.0
16-02-2026,Egypt,OOH,New Year Upgrade,EGP,110802.33,406145.0,0.0,0.0,0.0
23-02-2026,UAE,paid_search,Always-On Brand,AED,138347.99,924645.0,55386.0,855.0,2104552.32
23-02-2026,UAE,Search,Galaxy Flagship Launch,AED,72748.39,469764.0,27948.0,369.0,967710.11
23-02-2026,UAE  ,Search,Ramadan Together,AED,35663.7,217549.0,12405.0,182.0,470468.85
23-02-2026,UAE,META,Always-On Brand,AED,32370.08,1108261.0,13856.0,72.0,195153.74
23-02-2026,UAE,Meta,Galaxy Flagship Launch,AED,14757.5,463798.0,5266.0,31.0,77320.17
23-02-2026,UAE,Facebook/Instagram,Ramadan Together,AED,228988.81,7132216.0,85172.0,575.0,1436599.14
23-02-2026,UAE,Tik Tok,Always-On Brand,AED,109673.49,4638071.0,75825.0,321.0,792778.48
23-02-2026,UAE,TikTok,Galaxy Flagship Launch,AED,33274.29,1470030.0,21565.0,80.0,212003.41
23-02-2026,UAE,TikTok,Ramadan Together,AED,28942.85,1320027.0,17784.0,72.0,189704.71
23-02-2026,UAE,YT,Always-On Brand,AED,28111.32,712387.0,4125.0,12.0,31297.94
23-02-2026,UAE,YT,Galaxy Flagship Launch,AED,133161.39,3043412.0,20232.0,68.0,169284.94
23-02-2026,UAE,YouTube,Ramadan Together,AED,55385.46,1341480.0,9297.0,35.0,88840.48
23-02-2026,UAE  ,Programmatic Display,Always-On Brand,AED,84986.8,6546712.0,5892.0,10.0,26274.31
23-02-2026,UAE,Programmatic Display,Galaxy Flagship Launch,AED,22911.89,1735476.0,1520.0,3.0,8044.33
23-02-2026,UAE,Programmatic Display,Ramadan Together,AED,28351.62,2215515.0,1945.0,4.0,9856.94
23-02-2026,UAE,tv,Always-On Brand,AED,69219.49,1262254.0,0.0,0.0,0.0
23-02-2026,UAE,tv,Galaxy Flagship Launch,AED,42519.35,862483.0,0.0,0.0,0.0
23-02-2026,UAE,TV,Ramadan Together,AED,36265.13,712337.0,0.0,0.0,0.0
23-02-2026,UAE,Out of Home,Always-On Brand,AED,5057.55,265240.0,0.0,0.0,0.0
23-02-2026,UAE,OOH,Galaxy Flagship Launch,AED,13910.0,678232.0,0.0,0.0,0.0
23-02-2026,UAE,OOH,Ramadan Together,AED,16633.37,890644.0,0.0,0.0,0.0
23-02-2026,KSA,Search,Always-On Brand,SAR,106306.23,609870.0,34888.0,488.0,1387332.25
23-02-2026,KSA,Paid Search,Galaxy Flagship Launch,SAR,205932.45,1325673.0,81513.0,1199.0,3168516.73
23-02-2026,KSA,PaidSearch,Ramadan Together,SAR,32147.42,201569.0,12799.0,213.0,606102.04
23-02-2026,KSA,META,Always-On Brand,SAR,67457.63,2203596.0,20389.0,123.0,344372.0
23-02-2026,KSA,META,Galaxy Flagship Launch,SAR,122834.64,3660415.0,43537.0,309.0,840834.02
23-02-2026,KSA,Meta,Ramadan Together,SAR,166548.97,5167810.0,54192.0,307.0,856595.62
23-02-2026,KSA  ,tiktok,Always-On Brand,SAR,44164.74,1793247.0,24651.0,90.0,254261.08
23-02-2026,KSA  ,TikTok,Galaxy Flagship Launch,SAR,109611.28,4820746.0,65112.0,296.0,816112.37
23-02-2026,KSA,Tik Tok,Ramadan Together,SAR,71215.36,3241098.0,40583.0,132.0,371739.92
23-02-2026,KSA,YT,Always-On Brand,SAR,116391.6,3088893.0,24812.0,73.0,203077.07
23-02-2026,KSA,YouTube,Galaxy Flagship Launch,SAR,64194.78,1733718.0,11235.0,35.0,95269.99
23-02-2026,KSA,YouTube,Ramadan Together,SAR,81590.48,2045221.0,17124.0,66.0,182755.67
23-02-2026,KSA,Programmatic,Always-On Brand,SAR,65258.39,5155029.0,4488.0,10.0,26674.3
23-02-2026,KSA,Programmatic,Galaxy Flagship Launch,SAR,91934.6,7188585.0,7958.0,13.0,37664.31
23-02-2026,KSA,Programmatic,Ramadan Together,SAR,18152.02,1310083.0,1115.0,2.0,5766.6
23-02-2026,KSA,TV,Always-On Brand,SAR,83033.7,1624335.0,0.0,0.0,0.0
23-02-2026,KSA,Television,Galaxy Flagship Launch,SAR,58376.03,1189201.0,0.0,0.0,0.0
23-02-2026,KSA,TV,Ramadan Together,SAR,47572.38,910123.0,0.0,0.0,0.0
23-02-2026,KSA,OOH,Always-On Brand,SAR,13489.94,667848.0,0.0,0.0,0.0
23-02-2026,KSA,OOH,Galaxy Flagship Launch,SAR,14992.09,748613.0,0.0,0.0,0.0
23-02-2026,KSA,OOH,Ramadan Together,SAR,21546.21,1110951.0,0.0,0.0,0.0
23-02-2026,Egypt,paid_search,Always-On Brand,EGP,270351.78,131069.0,7572.0,104.0,1041615.79
23-02-2026,Egypt,PaidSearch,Galaxy Flagship Launch,EGP,802776.99,417878.0,27964.0,388.0,3892701.89
23-02-2026,Egypt,paid_search,Ramadan Together,EGP,106863.68,51517.0,2477.0,39.0,395868.19
23-02-2026,Egypt,meta,Always-On Brand,EGP,234895.63,515238.0,6004.0,22.0,242610.22
23-02-2026,Egypt,meta,Galaxy Flagship Launch,EGP,789384.89,1920708.0,24122.0,168.0,1824928.25
23-02-2026,Egypt,META,Ramadan Together,EGP,378502.83,933910.0,9301.0,47.0,512128.35
23-02-2026,Egypt,Tik Tok,Always-On Brand,EGP,479005.71,1547738.0,22022.0,88.0,940909.33
23-02-2026,Egypt,Tik Tok,Galaxy Flagship Launch,EGP,217947.21,753479.0,9372.0,41.0,434768.8
23-02-2026,Egypt,tiktok,Ramadan Together,EGP,149973.72,515693.0,6745.0,24.0,261444.82
23-02-2026,Egypt,youtube,Always-On Brand,EGP,279928.39,551793.0,3123.0,9.0,96415.51
23-02-2026,Egypt,YT,Galaxy Flagship Launch,EGP,468078.6,888404.0,6467.0,22.0,225968.46
23-02-2026,Egypt,youtube,Ramadan Together,EGP,313931.3,562717.0,4075.0,16.0,176431.38
23-02-2026,Egypt,Programmatic,Always-On Brand,EGP,317523.76,2159082.0,2069.0,4.0,40440.79
23-02-2026,Egypt,Programmatic,Galaxy Flagship Launch,EGP,147310.63,886209.0,935.0,1.0,10593.83
23-02-2026,Egypt,Display,Ramadan Together,EGP,226598.84,1402001.0,1282.0,2.0,20787.26
23-02-2026,Egypt,tv,Always-On Brand,EGP,122281.65,186551.0,0.0,0.0,0.0
23-02-2026,Egypt,TV,Galaxy Flagship Launch,EGP,341069.54,477624.0,0.0,0.0,0.0
23-02-2026,Egypt,Television,Ramadan Together,EGP,341370.19,566098.0,0.0,0.0,0.0
23-02-2026,Egypt  ,Out of Home,Always-On Brand,EGP,78104.77,329764.0,0.0,0.0,0.0
23-02-2026,Egypt,OOH,Galaxy Flagship Launch,EGP,27559.23,96296.0,0.0,0.0,0.0
23-02-2026,Egypt,Out of Home,Ramadan Together,EGP,89871.55,374880.0,0.0,0.0,0.0
02-03-2026,UAE,Paid Search,Always-On Brand,AED,75601.48,525377.0,35052.0,502.0,1254043.96
02-03-2026,UAE,PaidSearch,Galaxy Flagship Launch,AED,99626.87,693832.0,41250.0,502.0,1290603.47
02-03-2026,UAE,PaidSearch,Ramadan Together,AED,269098.97,1868156.0,114098.0,1546.0,4096009.59
02-03-2026,UAE,meta,Always-On Brand,AED,33345.52,982638.0,10300.0,56.0,143770.96
02-03-2026,UAE,Facebook/Instagram,Galaxy Flagship Launch,AED,278641.79,8250575.0,99787.0,654.0,1738761.36
02-03-2026,UAE,Meta,Ramadan Together,AED,213316.36,6945510.0,86638.0,471.0,1169385.95
02-03-2026,UAE,TikTok,Always-On Brand,AED,122795.95,5705747.0,78071.0,306.0,787213.71
02-03-2026,UAE,tiktok,Galaxy Flagship Launch,AED,44396.46,1852660.0,28366.0,137.0,365211.12
02-03-2026,UAE,TikTok,Ramadan Together,AED,154159.78,6636136.0,68832.0,344.0,938523.41
02-03-2026,UAE,YT,Always-On Brand,AED,116061.0,2831437.0,18339.0,64.0,168570.53
02-03-2026,UAE,youtube,Galaxy Flagship Launch,AED,207685.95,5139935.0,26429.0,79.0,216309.27
02-03-2026,UAE,YouTube,Ramadan Together,AED,55620.55,1489363.0,10799.0,32.0,85441.87
02-03-2026,UAE,Display,Always-On Brand,AED,89214.91,7260064.0,6947.0,11.0,29514.4
02-03-2026,UAE,Programmatic,Galaxy Flagship Launch,AED,128671.14,11789813.0,11742.0,17.0,45253.46
02-03-2026,UAE,Programmatic Display,Ramadan Together,AED,34457.04,2695029.0,2290.0,4.0,9852.78
02-03-2026,UAE  ,TV,Always-On Brand,AED,210061.85,4587142.0,0.0,0.0,0.0
02-03-2026,UAE,Television,Galaxy Flagship Launch,AED,142483.06,3100449.0,0.0,0.0,0.0
02-03-2026,UAE,Television,Ramadan Together,AED,195061.25,3719055.0,0.0,0.0,0.0
02-03-2026,UAE,ooh,Always-On Brand,AED,60569.75,2817295.0,0.0,0.0,0.0
02-03-2026,UAE,Out of Home,Galaxy Flagship Launch,AED,20421.2,985115.0,0.0,0.0,0.0
02-03-2026,UAE,ooh,Ramadan Together,AED,51346.23,2445448.0,0.0,0.0,0.0
02-03-2026,KSA,PaidSearch,Always-On Brand,SAR,138938.37,851175.0,54638.0,826.0,2166255.03
02-03-2026,KSA,Search,Galaxy Flagship Launch,SAR,313810.45,2056412.0,127208.0,1857.0,5132444.64
02-03-2026,KSA,paid_search,Ramadan Together,SAR,171771.05,982738.0,56256.0,834.0,2427491.24
02-03-2026,KSA,meta,Always-On Brand,SAR,197741.41,5476871.0,57214.0,298.0,873833.49
02-03-2026,KSA,META,Galaxy Flagship Launch,SAR,163358.67,5429788.0,61996.0,399.0,1058585.63
02-03-2026,KSA,Facebook/Instagram,Ramadan Together,SAR,274530.91,8241497.0,95719.0,726.0,1958249.89
02-03-2026,KSA,tiktok,Always-On Brand,SAR,186034.67,8072392.0,109451.0,529.0,1484143.41
02-03-2026,KSA,tiktok,Galaxy Flagship Launch,SAR,38508.0,1653462.0,22880.0,113.0,330196.64
02-03-2026,KSA,tiktok,Ramadan Together,SAR,205768.3,8895205.0,127366.0,515.0,1350542.49
02-03-2026,KSA,YouTube,Always-On Brand,SAR,180215.37,4498599.0,34235.0,99.0,267547.35
02-03-2026,KSA,YT,Galaxy Flagship Launch,SAR,125976.55,2983005.0,22676.0,62.0,167176.42
02-03-2026,KSA,youtube,Ramadan Together,SAR,211538.09,5548038.0,39574.0,145.0,411610.62
02-03-2026,KSA,Programmatic Display,Always-On Brand,SAR,131051.83,10423937.0,9285.0,18.0,47297.16
02-03-2026,KSA,Programmatic Display,Galaxy Flagship Launch,SAR,121861.22,9260106.0,8768.0,14.0,37184.7
02-03-2026,KSA,Programmatic,Ramadan Together,SAR,132876.12,10297390.0,9458.0,18.0,51466.85
02-03-2026,KSA  ,Television,Always-On Brand,SAR,100811.03,2000329.0,0.0,0.0,0.0
02-03-2026,KSA,tv,Galaxy Flagship Launch,SAR,441116.45,8600318.0,0.0,0.0,0.0
02-03-2026,KSA,TV,Ramadan Together,SAR,131832.62,2333287.0,0.0,0.0,0.0
02-03-2026,KSA,ooh,Always-On Brand,SAR,32181.82,1442977.0,0.0,0.0,0.0
02-03-2026,KSA,ooh,Galaxy Flagship Launch,SAR,40218.72,2012800.0,0.0,0.0,0.0
02-03-2026,KSA,OOH,Ramadan Together,SAR,110205.55,5501830.0,0.0,0.0,0.0
02-03-2026,Egypt,PaidSearch,Always-On Brand,EGP,772603.06,364452.0,20372.0,257.0,2598172.36
02-03-2026,Egypt,Search,Galaxy Flagship Launch,EGP,1582912.26,817284.0,51826.0,719.0,7845409.51
02-03-2026,Egypt,PaidSearch,Ramadan Together,EGP,335545.38,155355.0,10156.0,147.0,1585243.38
02-03-2026,Egypt,Facebook/Instagram,Always-On Brand,EGP,451520.01,1174349.0,13676.0,93.0,1003974.73
02-03-2026,Egypt,META,Galaxy Flagship Launch,EGP,1512221.03,3409195.0,36868.0,235.0,2531996.6
02-03-2026,Egypt,meta,Ramadan Together,EGP,1199357.79,2774388.0,33568.0,233.0,2375238.75
02-03-2026,Egypt,TikTok,Always-On Brand,EGP,570737.16,2023188.0,28615.0,138.0,1413395.55
02-03-2026,Egypt,tiktok,Galaxy Flagship Launch,EGP,974007.17,3733143.0,55981.0,219.0,2267265.7
02-03-2026,Egypt,Tik Tok,Ramadan Together,EGP,172739.34,521259.0,6004.0,23.0,254517.1
02-03-2026,Egypt,youtube,Always-On Brand,EGP,249846.36,462528.0,3608.0,13.0,136336.79
02-03-2026,Egypt,YT,Galaxy Flagship Launch,EGP,450851.53,840381.0,6090.0,18.0,186297.67
02-03-2026,Egypt,YT,Ramadan Together,EGP,1419561.54,2626291.0,21431.0,68.0,730661.18
02-03-2026,Egypt,Programmatic Display,Always-On Brand,EGP,1189756.09,6927706.0,5845.0,8.0,82090.19
02-03-2026,Egypt,Programmatic,Galaxy Flagship Launch,EGP,149827.34,884990.0,788.0,1.0,9917.25
02-03-2026,Egypt  ,Programmatic,Ramadan Together,EGP,215879.51,1388328.0,1362.0,2.0,21525.3
02-03-2026,Egypt,TV,Always-On Brand,EGP,1647429.24,2469385.0,0.0,0.0,0.0
02-03-2026,Egypt,tv,Galaxy Flagship Launch,EGP,474384.37,710976.0,0.0,0.0,0.0
02-03-2026,Egypt,Television,Ramadan Together,EGP,585790.14,806712.0,0.0,0.0,0.0
02-03-2026,Egypt,Out of Home,Always-On Brand,EGP,368836.96,1322887.0,0.0,0.0,0.0
02-03-2026,Egypt,Out of Home,Galaxy Flagship Launch,EGP,43382.4,161518.0,0.0,0.0,0.0
